Log file created at: 2026/09/02 19:24:59
Running on machine: LAPTOP-72UB19T4
Binary: Built with gc go1.25.5 for windows/amd64
Log line format: [IWEF]mmdd hh:mm:ss.uuuuuu threadid file:line] msg
I0902 19:24:59.234900   26512 out.go:360] Setting OutFile to fd 1600 ...
{Name:p0-online-boutique KeepContext:false EmbedCerts:false MinikubeISO: KicBaseImage:gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 Memory:6144 CPUs:4 DiskSize:32768 Driver:docker HyperkitVpnKitSock: HyperkitVSockPorts:[] DockerEnv:[] ContainerVolumeMounts:[] InsecureRegistry:[] RegistryMirror:[] HostOnlyCIDR:192.168.59.1/24 HypervVirtualSwitch: HypervUseExternalSwitch:false HypervExternalAdapter: KVMNetwork:default KVMQemuURI:qemu:///system KVMGPU:false KVMHidden:false KVMNUMACount:1 APIServerPort:8443 DockerOpt:[] DisableDriverMounts:false NFSShare:[] NFSSharesRoot:/nfsshares UUID: NoVTXCheck:false DNSProxy:false HostDNSResolver:true HostOnlyNicType:virtio NatNicType:virtio SSHIPAddress: SSHUser:root SSHKey: SSHPort:22 KubernetesConfig:{KubernetesVersion:v1.34.0 ClusterName:p0-online-boutique Namespace:default APIServerHAVIP: APIServerName:minikubeCA APIServerNames:[] APIServerIPs:[] DNSDomain:cluster.local ContainerRuntime:containerd CRISocket: NetworkPlugin:cni FeatureGates: ServiceCIDR:10.96.0.0/12 ImageRepository: LoadBalancerStartIP: LoadBalancerEndIP: CustomIngressCert: RegistryAliases: ExtraOptions:[] ShouldLoadCachedImages:true EnableDefaultCNI:false CNI:} Nodes:[{Name: IP:192.168.49.2 Port:8443 KubernetesVersion:v1.34.0 ContainerRuntime:containerd ControlPlane:true Worker:true}] Addons:map[default-storageclass:true storage-provisioner:true] CustomAddonImages:map[] CustomAddonRegistries:map[] VerifyComponents:map[apiserver:true system_pods:true] StartHostTimeout:6m0s ScheduledStop:<nil> ExposedPorts:[] ListenAddress: Network: Subnet: MultiNodeRequested:false ExtraDisks:0 CertExpiration:26280h0m0s MountString: Mount9PVersion:9p2000.L MountGID:docker MountIP: MountMSize:262144 MountOptions:[] MountPort:0 MountType:9p MountUID:docker BinaryMirror: DisableOptimizations:false DisableMetrics:false DisableCoreDNSLog:false CustomQemuFirmwarePath: SocketVMnetClientPath: SocketVMnetPath: StaticIP: SSHAuthSock: SSHAgentPID:0 GPUs: AutoPauseInterval:1m0s Rosetta:false}
I0902 19:25:00.819407   26512 out.go:179] * Starting "p0-online-boutique" primary control-plane node in "p0-online-boutique" cluster
I0902 19:25:00.822085   26512 cache.go:135] Beginning downloading kic base image for docker with containerd
I0902 19:25:00.822608   26512 out.go:179] * Pulling base image v0.0.50 ...
I0902 19:25:00.824257   26512 preload.go:187] Checking if preload exists for k8s version v1.34.0 and runtime containerd
I0902 19:25:00.824257   26512 image.go:82] Checking for gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 in local docker daemon
I0902 19:25:00.825306   26512 preload.go:202] Found local preload: C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\preloaded-tarball\preloaded-images-k8s-v18-v1.34.0-containerd-overlay2-amd64.tar.lz4
I0902 19:25:00.825831   26512 cache.go:66] Caching tarball of preloaded images
I0902 19:25:00.827408   26512 preload.go:250] Found C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\preloaded-tarball\preloaded-images-k8s-v18-v1.34.0-containerd-overlay2-amd64.tar.lz4 in cache, skipping download
I0902 19:25:00.827408   26512 cache.go:69] Finished verifying existence of preloaded tar for v1.34.0 on containerd
I0902 19:25:00.828109   26512 profile.go:143] Saving config to C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\profiles\p0-online-boutique\config.json ...
I0902 19:25:00.887692   26512 cache.go:164] Downloading gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 to local cache
I0902 19:25:00.888245   26512 localpath.go:147] windows sanitize: C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar -> C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase_v0.0.50@sha256_eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar
I0902 19:25:00.890388   26512 localpath.go:147] windows sanitize: C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar -> C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase_v0.0.50@sha256_eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar
I0902 19:25:00.890924   26512 image.go:66] Checking for gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 in local cache directory
I0902 19:25:00.892029   26512 image.go:69] Found gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 in local cache directory, skipping pull
I0902 19:25:00.892029   26512 image.go:138] gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 exists in cache, skipping pull
I0902 19:25:00.892029   26512 cache.go:167] successfully saved gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 as a tarball
I0902 19:25:00.892029   26512 cache.go:177] Loading gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 from local cache
I0902 19:25:00.892029   26512 localpath.go:147] windows sanitize: C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar -> C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\cache\kic\amd64\kicbase_v0.0.50@sha256_eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93.tar
I0902 19:25:28.496742   26512 cache.go:179] successfully loaded and using gcr.io/k8s-minikube/kicbase:v0.0.50@sha256:eb4fec00e8ad70adf8e6436f195cc429825ffb85f95afcdb5d8d9deb576f3e93 from cached tarball
I0902 19:25:28.496742   26512 cache.go:244] Successfully downloaded all kic artifacts
I0902 19:25:28.499454   26512 start.go:359] acquireMachinesLock for p0-online-boutique: {Name:mkc0a498e2f5cb9fb1f1c01c80c5e3f8cfca0943 Timeout:10m0s Delay:500ms}
I0902 19:25:28.501403   26512 start.go:363] duration metric: took 1.9499ms to acquireMachinesLock for "p0-online-boutique"
I0902 19:25:28.502523   26512 start.go:95] Skipping create...Using existing machine configuration
I0902 19:25:28.503087   26512 fix.go:53] fixHost starting: 
I0902 19:25:28.542107   26512 cli_runner.go:164] Run: docker container inspect p0-online-boutique --format={{.State.Status}}
I0902 19:25:28.621755   26512 fix.go:111] recreateIfNeeded on p0-online-boutique: state=Stopped err=<nil>
I0902 19:25:28.622800   26512 out.go:252] * Restarting existing docker container for "p0-online-boutique" ...
I0902 19:25:28.630691   26512 cli_runner.go:164] Run: docker start p0-online-boutique
I0902 19:25:29.105315   26512 cli_runner.go:164] Run: docker container inspect p0-online-boutique --format={{.State.Status}}
I0902 19:25:29.189794   26512 kic.go:429] container "p0-online-boutique" state is running.
I0902 19:25:29.206990   26512 cli_runner.go:164] Run: docker container inspect -f "{{range .NetworkSettings.Networks}}{{.IPAddress}},{{.GlobalIPv6Address}}{{end}}" p0-online-boutique
I0902 19:25:29.290724   26512 profile.go:143] Saving config to C:\Users\Asus-PC\Documents\Makale\p0-env\state\minikube\.minikube\profiles\p0-online-boutique\config.json ...
I0902 19:25:29.296787   26512 machine.go:96] provisionDockerMachine start ...
I0902 19:25:29.310722   26512 cli_runner.go:164] Run: docker container inspect -f "'{{(index (index .NetworkSettings.Ports "22/tcp") 0).HostPort}}'" p0-online-boutique
I0902 19:25:29.382511   26512 main.go:144] libmachine: Using SSH client type: native
I0902 19:25:29.399090   26512 main.go:144] libmachine: &{{{<nil> 0 [] [] []} docker [0x7ff632bd37a0] 0x7ff632bd6300 <nil>  [] 0s} 127.0.0.1 56786 <nil> <nil>}
I0902 19:25:29.399090   26512 main.go:144] libmachine: About to run SSH command:
hostname
I0902 19:25:29.400740   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: EOF
I0902 19:25:32.479218   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:35.618714   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:38.734709   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:41.769329   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:44.886135   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:47.994724   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:51.106187   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:54.184576   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:25:57.295322   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:00.410042   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:03.519826   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:06.638763   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:09.782858   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:12.904283   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:16.013979   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:19.135358   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:22.273657   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:25.382234   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:28.497960   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:31.647891   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
I0902 19:26:34.741212   26512 main.go:144] libmachine: Error dialing TCP: ssh: handshake failed: ssh: unable to authenticate, attempted methods [none publickey], no supported methods remain
