Aug 15 18:58:31 p0-online-boutique systemd[1]: Started kubelet.service - kubelet: The Kubernetes Node Agent.
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.087063     639 server.go:529] "Kubelet version" kubeletVersion="v1.34.0"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.123693     639 kuberuntime_manager.go:291] "Container runtime initialized" containerRuntime="containerd" version="v2.2.1" apiVersion="v1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.124677     639 kubelet.go:940] "Not starting ClusterTrustBundle informer because we are in static kubelet mode or the ClusterTrustBundleProjection featuregate is disabled"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.124725     639 kubelet.go:964] "Not starting PodCertificateRequest manager because we are in static kubelet mode or the PodCertificateProjection feature gate is disabled"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.136574     639 server.go:1262] "Started kubelet"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.136875     639 server.go:180] "Starting to listen" address="0.0.0.0" port=10250
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.137114     639 ratelimit.go:56] "Setting rate limiting for endpoint" service="podresources" qps=100 burstTokens=10
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.137203     639 server_v1.go:49] "podresources" method="list" useActivePods=true
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.137672     639 server.go:249] "Starting to serve the podresources API" endpoint="unix:/var/lib/kubelet/pod-resources/kubelet.sock"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.137835     639 fs_resource_analyzer.go:67] "Starting FS ResourceAnalyzer"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.138430     639 dynamic_serving_content.go:135] "Starting controller" name="kubelet-server-cert-files::/var/lib/kubelet/pki/kubelet.crt::/var/lib/kubelet/pki/kubelet.key"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.138958     639 kubelet_node_status.go:404] "Error getting the current node from lister" err="node \"p0-online-boutique\" not found"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.139329     639 server.go:310] "Adding debug handlers to kubelet server"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.140098     639 desired_state_of_world_populator.go:146] "Desired state populator starts to run"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.140336     639 reflector.go:205] "Failed to watch" err="failed to list *v1.CSIDriver: Get \"https://192.168.49.2:8443/apis/storage.k8s.io/v1/csidrivers?limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.CSIDriver"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.140465     639 volume_manager.go:313] "Starting Kubelet Volume Manager"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.140885     639 controller.go:145] "Failed to ensure lease exists, will retry" err="Get \"https://192.168.49.2:8443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/p0-online-boutique?timeout=10s\": dial tcp 192.168.49.2:8443: connect: connection refused" interval="200ms"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.141012     639 factory.go:223] Registration of the systemd container factory successfully
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.141091     639 factory.go:221] Registration of the crio container factory failed: Get "http://%2Fvar%2Frun%2Fcrio%2Fcrio.sock/info": dial unix /var/run/crio/crio.sock: connect: no such file or directory
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.143323     639 factory.go:223] Registration of the containerd container factory successfully
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.143736     639 scope.go:117] "RemoveContainer" containerID="3d716ae88311087f4086c9ee0252529d7ffa014ab2e49fbda6695da4689bf2b2"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.140920     639 event.go:368] "Unable to write event (may retry after sleeping)" err="Post \"https://192.168.49.2:8443/api/v1/namespaces/default/events\": dial tcp 192.168.49.2:8443: connect: connection refused" event="&Event{ObjectMeta:{p0-online-boutique.18cc0f9b5e59207c  default    0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:Node,Namespace:,Name:p0-online-boutique,UID:p0-online-boutique,APIVersion:,ResourceVersion:,FieldPath:,},Reason:Starting,Message:Starting kubelet.,Source:EventSource{Component:kubelet,Host:p0-online-boutique,},FirstTimestamp:2026-08-15 18:58:32.136491132 +0000 UTC m=+0.293867862,LastTimestamp:2026-08-15 18:58:32.136491132 +0000 UTC m=+0.293867862,Count:1,Type:Normal,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:kubelet,ReportingInstance:p0-online-boutique,}"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.161902     639 scope.go:117] "RemoveContainer" containerID="23272a0d8c60934cba92e3c8d9df7a9702636a98acf75fbb2bb5d8726da981d6"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.163259     639 cpu_manager.go:221] "Starting CPU manager" policy="none"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.163297     639 cpu_manager.go:222] "Reconciling" reconcilePeriod="10s"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.163326     639 state_mem.go:36] "Initialized new in-memory state store"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.168745     639 state_mem.go:88] "Updated default CPUSet" cpuSet=""
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.168778     639 state_mem.go:96] "Updated CPUSet assignments" assignments={}
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.168805     639 policy_none.go:49] "None policy: Start"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.168822     639 memory_manager.go:187] "Starting memorymanager" policy="None"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.168835     639 state_mem.go:36] "Initializing new in-memory state store" logger="Memory Manager state checkpoint"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.169202     639 state_mem.go:77] "Updated machine memory state" logger="Memory Manager state checkpoint"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.169238     639 policy_none.go:47] "Start"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.177568     639 scope.go:117] "RemoveContainer" containerID="c4b6bafd800172de6b8dbc50f835b20679a444a367a73832f6f7e2fb6a6d3b6e"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.184842     639 reconciler.go:29] "Reconciler: start to sync state"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.185239     639 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.188889     639 kubelet_network_linux.go:54] "Initialized iptables rules." protocol="IPv4"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.190920     639 kubelet_network_linux.go:54] "Initialized iptables rules." protocol="IPv6"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.190984     639 status_manager.go:244] "Starting to sync pod status with apiserver"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.191025     639 kubelet.go:2427] "Starting kubelet main sync loop"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.191071     639 kubelet.go:2451] "Skipping pod synchronization" err="[container runtime status check may not have completed yet, PLEG is not healthy: pleg has yet to be successful]"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.191652     639 reflector.go:205] "Failed to watch" err="failed to list *v1.RuntimeClass: Get \"https://192.168.49.2:8443/apis/node.k8s.io/v1/runtimeclasses?limit=500&resourceVersion=0\": dial tcp 192.168.49.2:8443: connect: connection refused" logger="UnhandledError" reflector="k8s.io/client-go/informers/factory.go:160" type="*v1.RuntimeClass"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.192028     639 scope.go:117] "RemoveContainer" containerID="1082dd2c95fa9f53e74a695188ee321daf330742ce792cbfc66a23ae44c2605d"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.201529     639 manager.go:513] "Failed to read data from checkpoint" err="checkpoint is not found" checkpoint="kubelet_internal_checkpoint"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.201829     639 eviction_manager.go:189] "Eviction manager: starting control loop"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.201859     639 container_log_manager.go:146] "Initializing container log rotate workers" workers=1 monitorPeriod="10s"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.202250     639 plugin_manager.go:118] "Starting Kubelet Plugin Manager"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.203833     639 eviction_manager.go:267] "eviction manager: failed to check if we have separate container filesystem. Ignoring." err="no imagefs label for configured runtime"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.203952     639 eviction_manager.go:292] "Eviction manager: failed to get summary stats" err="failed to get node info: node \"p0-online-boutique\" not found"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.206095     639 scope.go:117] "RemoveContainer" containerID="0944879d234cd8c6e7a20daeb23a0b262561e807aebfa47790894da0746ed708"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.220507     639 scope.go:117] "RemoveContainer" containerID="70c822effa7c4599bf26b0ee85be1bb72fde0766f7fac0a686c3c6c638a925b1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.248099     639 scope.go:117] "RemoveContainer" containerID="f1ffb9a741e3f93fab5d1b27a50469b01fe4b328abe8a10e2ae8ef7ae3b0b941"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.263301     639 scope.go:117] "RemoveContainer" containerID="43cfeaa25139ccde4cfbd8e3f33d5419e58e18d55e629ee695a9ac591f7791c7"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.279131     639 scope.go:117] "RemoveContainer" containerID="aea7137fd10879fec492a6d933284920170c9d54bcd03f7053b330f8d37a5c69"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.285610     639 reconstruct.go:189] "Failed to get Node status to reconstruct device paths" err="Get \"https://192.168.49.2:8443/api/v1/nodes/p0-online-boutique\": dial tcp 192.168.49.2:8443: connect: connection refused"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.292096     639 scope.go:117] "RemoveContainer" containerID="f3622450f43dba5859b54b81d3cebee4583d169b69736276e8df336ec66d9750"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.293676     639 scope.go:117] "RemoveContainer" containerID="643b73d1aaf20df99d72a8d18138bbfa767d1ad5b8ed67743c6a5163fcd76634"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296780     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="25164610500f8eac84ea14a28b8c6eabcafcba02ee4ad73c29f7b67be91427fe"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296813     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="d67be01b6ef917c191850f502897eabc0278006ceac51ffd073e97ccef2a31e0"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296829     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="6b9ca9d41416d0ecd1ff27040cdf7e87363108caf89b2a7cea0ed91b75e6a55c"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296839     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="dca409c0c3420bc5aef3623421c4324de51495c6543d8ff3ca1db0a874fbcc16"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296851     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="97307db55f579df6dc93cdbe6d1591e40ef17a8fb1a1f9c2d65f2b609375dad9"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296857     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="c7a373e88d5c570f7f38b17b913b5c70fd003ebed1038b66375dfaa1493c2ee8"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296867     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="9fd6f3a3bbcb4119259185c1e5410091ebdde4bf0ba919b3dac6bc330b7a4131"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296873     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="76428f91e446ce289c55ec56c7700cebe30c40b574b764548d7324af08236b9a"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296890     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="0f1ca3e5dbf362bedf7c32835834e409b7ae7c6871f08a834d051ea1ca1909d3"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296896     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="35dc78d267fac4f614c92cbc9f341159024515ac0fb33e8a31d2d9cde0bb8ad0"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296906     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="141e0d6faddddb07245d87dbe007144f832a646cc725c98bd59c58eae67d0a1e"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296912     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="a35c066313ddd1acc0170ea144a998a811b047b0428708766b68dfc0b5b55d38"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296922     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="ebd45d92fd4a723243586b4b9be52dafbe702babf22349c21d12741ad063acb1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296933     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="7846fca2be49457c8666977b207aa6781fd9b7c28a175c9da528e5239de33bc2"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296947     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="70c822effa7c4599bf26b0ee85be1bb72fde0766f7fac0a686c3c6c638a925b1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296970     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="857a312b43c67ed251f8ee272789c7ec1c155fc6e76b4e04a2f5eb2581ec8b2a"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296981     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="2be41086f6276a9cc1d00608820a64e8fb250d822a2bff5ba08d5cff6a8c0856"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296992     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="2cc46dac99f9c3470d2882e643cb83b5e169b39975d9dcb5e2337ce112766339"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.296999     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="baa6f22ade8f968f58247c4269438bfed70af4d571feeea02ae04476f2aa0264"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297008     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="138b66c6fec6266fb6b5797e5637ca5f3f59b4e152491ff49529399c9500c5a8"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297017     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="1082dd2c95fa9f53e74a695188ee321daf330742ce792cbfc66a23ae44c2605d"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297023     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="243a4f0627ac52a92fa38e02219b0faf57e156a60efd1a30e9127d79d0349812"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297030     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="16ec6eba49b4ef57e3afe2ebd064123aa6cc7a6f2e73865ee9aa3fdae738bc16"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297038     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="0944879d234cd8c6e7a20daeb23a0b262561e807aebfa47790894da0746ed708"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297044     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="a51bf0b237a32c7e41625b09350f586d8cb90b0b40c1fec68763b5c212538879"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297050     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="26e4a23373668df6f8418ab734ca008ac5c8bad07b605d9b1f99ccb696c2ffcd"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297081     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="2a167bbcdb989279bfd24ca310f0fc2eb5ddb5d94065db9549449935f8c4524d"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297092     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="1d8a405a320d889cf094af3b0805657c7a2a75418c762b0e1e12b43d5f92fd7d"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297103     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="f74607f92e45e61dee43b964bbb82ae93dda973c336f413be84589c964891956"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297110     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="bd0abdcf2c1fdf699373db7e5717adc4e202bcce56f7a6a9c90c1cc59334b263"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297121     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="0fede03847bd60a846afef2d9721ba5646b51d1e08d57d35ad0fc8ad1fa2b0a3"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297127     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="1d9d90a8043827b3357124f56423c3d493b08e9313bab25e588e16cd2b896b16"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297136     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="853dfd00422a8f616b6fa3ee8d36defdb532ce681215ff1b6825a17a3ddefb21"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297153     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="f1ffb9a741e3f93fab5d1b27a50469b01fe4b328abe8a10e2ae8ef7ae3b0b941"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297160     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="7e4e8de21eb9a05848780bb9cef08531e3e8c50668bc52edb474fc5cf26e26e7"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.297167     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="285d42f19911672bc0430cb98cb960f36b485f19a7bad4c4ed9d2aae8e0749f1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.297523     639 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.297740     639 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.298495     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="3e74f18979936691f51c4090f7bf4e03b2c0304f0c6c43787ae9e06cb798bfa4"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.298542     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="50cbd8728cd8dc3bc5848a921496b9397764c199517eeb5a9e411a1ce33c1dba"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.299563     639 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.301448     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="4c14f73bb7ff25405a9d74fe48036073b8a145dad284ec12a82790f96ec9a8d3"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.302800     639 kubelet_node_status.go:75] "Attempting to register node" node="p0-online-boutique"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.303264     639 kubelet_node_status.go:107] "Unable to register node with API server" err="Post \"https://192.168.49.2:8443/api/v1/nodes\": dial tcp 192.168.49.2:8443: connect: connection refused" node="p0-online-boutique"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.311525     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="667efcc2c49160536020df903a1522d4838da8a3cf60a2d4539af2ab761234d1"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.311590     639 pod_container_deletor.go:80] "Container not found in pod's containers" containerID="975bf9a6012c35330545deb603e82dfa6a517f5daa0df14294544e9387df587f"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: I0815 18:58:32.312924     639 scope.go:117] "RemoveContainer" containerID="c16bc5fba44940441944d21672f21e408c6ce2ef3bde733143d915301552ddf0"
Aug 15 18:58:32 p0-online-boutique kubelet[639]: E0815 18:58:32.313087     639 kubelet.go:3215] "No need to create a mirror pod, since failed to get node info from the cluster" err="node \"p0-online-boutique\" not found" node="p0-online-boutique"
